run_id,obs_value,variable,obs_type,units_x,date_obs,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code,dap,das,date_sim,sim_value,sim_units
MZ0003,0.0456,plant_h,avg,m,05/31/2016,2016,152,24,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,24,91,2016-05-31 06:00:00,0.09255827,m
MZ0003,0.1074,plant_h,avg,m,06/06/2016,2016,158,30,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,30,97,2016-06-06 06:00:00,0.12512442,m
MZ0003,0.10099999999999999,plant_h,avg,m,06/06/2016,2016,158,30,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,30,97,2016-06-06 06:00:00,0.12512442,m
MZ0003,0.106,plant_h,avg,m,06/06/2016,2016,158,30,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,30,97,2016-06-06 06:00:00,0.12512442,m
MZ0003,0.086,plant_h,avg,m,06/06/2016,2016,158,30,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,30,97,2016-06-06 06:00:00,0.12512442,m
MZ0003,0.136,plant_h,avg,m,06/21/2016,2016,173,45,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,45,112,2016-06-21 06:00:00,0.2791969,m
MZ0003,0.1632,plant_h,avg,m,06/21/2016,2016,173,45,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,45,112,2016-06-21 06:00:00,0.2791969,m
MZ0003,0.1308,plant_h,avg,m,06/21/2016,2016,173,45,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,45,112,2016-06-21 06:00:00,0.2791969,m
MZ0003,0.1268,plant_h,avg,m,06/21/2016,2016,173,45,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,45,112,2016-06-21 06:00:00,0.2791969,m
MZ0003,0.165,plant_h,avg,m,06/27/2016,2016,179,51,1.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,51,118,2016-06-27 06:00:00,0.363233,m
MZ0003,0.154,plant_h,avg,m,06/27/2016,2016,179,51,2.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,51,118,2016-06-27 06:00:00,0.363233,m
MZ0003,0.142,plant_h,avg,m,06/27/2016,2016,179,51,3.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,51,118,2016-06-27 06:00:00,0.363233,m
MZ0003,0.139,plant_h,avg,m,06/27/2016,2016,179,51,4.0,1,plan,morphology,real,Plant Height,Plant Height,m,F,cropcanht,1.0,,,51,118,2016-06-27 06:00:00,0.363233,m
